LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NZL,BOP,TOT,PC_GDP,Q,2003-Q3,-2.185194,B
NZL,BOP,TOT,PC_GDP,Q,2003-Q4,-2.447121,B
NZL,BOP,TOT,PC_GDP,Q,2004-Q1,-3.603868,B
NZL,BOP,TOT,PC_GDP,Q,2004-Q2,-3.159167,B
NZL,BOP,TOT,PC_GDP,Q,2004-Q3,-5.92468,B
NZL,BOP,TOT,PC_GDP,Q,2004-Q4,-5.509869,B
NZL,BOP,TOT,PC_GDP,Q,2005-Q1,-5.922183,B
NZL,BOP,TOT,PC_GDP,Q,2005-Q2,-7.127961,B
NZL,BOP,TOT,PC_GDP,Q,2005-Q3,-7.6116,B
NZL,BOP,TOT,PC_GDP,Q,2005-Q4,-7.597425,B
NZL,BOP,TOT,PC_GDP,Q,2006-Q1,-8.922321,B
NZL,BOP,TOT,PC_GDP,Q,2006-Q2,-6.50426,B
NZL,BOP,TOT,PC_GDP,Q,2006-Q3,-6.307925,B
NZL,BOP,TOT,PC_GDP,Q,2006-Q4,-6.895288,B
NZL,BOP,TOT,PC_GDP,Q,2007-Q1,-7.302328,B
NZL,BOP,TOT,PC_GDP,Q,2007-Q2,-7.250635,B
NZL,BOP,TOT,PC_GDP,Q,2007-Q3,-6.996008,B
NZL,BOP,TOT,PC_GDP,Q,2007-Q4,-5.698296,B
NZL,BOP,TOT,PC_GDP,Q,2008-Q1,-6.710972,B
NZL,BOP,TOT,PC_GDP,Q,2008-Q2,-8.978681,B
NZL,BOP,TOT,PC_GDP,Q,2008-Q3,-8.339725,B
NZL,BOP,TOT,PC_GDP,Q,2008-Q4,-6.716214,B
NZL,BOP,TOT,PC_GDP,Q,2009-Q1,-4.088256,B
NZL,BOP,TOT,PC_GDP,Q,2009-Q2,-0.6612754,B
NZL,BOP,TOT,PC_GDP,Q,2009-Q3,0.7024014,B
NZL,BOP,TOT,PC_GDP,Q,2009-Q4,-5.007294,B
NZL,BOP,TOT,PC_GDP,Q,2010-Q1,-0.9813956,B
NZL,BOP,TOT,PC_GDP,Q,2010-Q2,-1.774345,B
NZL,BOP,TOT,PC_GDP,Q,2010-Q3,-1.949159,B
NZL,BOP,TOT,PC_GDP,Q,2010-Q4,-4.218717,B
NZL,BOP,TOT,PC_GDP,Q,2011-Q1,-3.182356,B
NZL,BOP,TOT,PC_GDP,Q,2011-Q2,-2.379227,B
NZL,BOP,TOT,PC_GDP,Q,2011-Q3,-3.231975,B
NZL,BOP,TOT,PC_GDP,Q,2011-Q4,-2.434565,B
NZL,BOP,TOT,PC_GDP,Q,2012-Q1,-4.643224,B
NZL,BOP,TOT,PC_GDP,Q,2012-Q2,-4.10148,B
NZL,BOP,TOT,PC_GDP,Q,2012-Q3,-3.305754,B
NZL,BOP,TOT,PC_GDP,Q,2012-Q4,-3.663207,B
NZL,BOP,TOT,PC_GDP,Q,2013-Q1,-3.546627,B
NZL,BOP,TOT,PC_GDP,Q,2013-Q2,-3.851815,B
NZL,BOP,TOT,PC_GDP,Q,2013-Q3,-3.618958,B
NZL,BOP,TOT,PC_GDP,Q,2013-Q4,-1.446843,B
NZL,BOP,TOT,PC_GDP,Q,2014-Q1,-1.277378,B
NZL,BOP,TOT,PC_GDP,Q,2014-Q2,-3.61044,B
NZL,BOP,TOT,PC_GDP,Q,2014-Q3,-3.803366,B
NZL,BOP,TOT,PC_GDP,Q,2014-Q4,-3.745706,B
NZL,BOP,TOT,PC_GDP,Q,2015-Q1,-2.682328,B
NZL,BOP,TOT,PC_GDP,Q,2015-Q2,-3.362227,B
NZL,BOP,TOT,PC_GDP,Q,2015-Q3,-2.066415,B
NZL,BOP,TOT,PC_GDP,Q,2015-Q4,-2.65813,B
NZL,BOP,TOT,PC_GDP,Q,2016-Q1,-1.452874,B
NZL,BOP,TOT,PC_GDP,Q,2016-Q2,-1.968474,B
NZL,BOP,TOT,PC_GDP,Q,2016-Q3,-2.62954,B
NZL,BOP,TOT,PC_GDP,Q,2016-Q4,-2.041236,B
NZL,BOP,TOT,PC_GDP,Q,2017-Q1,-3.464822,B
NZL,BOP,TOT,PC_GDP,Q,2017-Q2,-2.21765,B
NZL,BOP,TOT,PC_GDP,Q,2017-Q3,-2.515819,B
NZL,BOP,TOT,PC_GDP,Q,2017-Q4,-3.078986,B
NZL,BOP,TOT,PC_GDP,Q,2018-Q1,-4.466765,B
NZL,BOP,TOT,PC_GDP,Q,2018-Q2,-4.417362,B
NZL,BOP,TOT,PC_GDP,Q,2018-Q3,-3.972927,B
NZL,BOP,TOT,PC_GDP,Q,2018-Q4,-3.804503,B
NZL,BOP,TOT,PC_GDP,Q,2019-Q1,-3.06421,B
NZL,BOP,TOT,PC_GDP,Q,2019-Q2,-3.225806,B
NZL,BOP,TOT,PC_GDP,Q,2019-Q3,-2.887126,B
NZL,BOP,TOT,PC_GDP,Q,2019-Q4,-1.961866,B
NZL,BOP,TOT,PC_GDP,Q,2020-Q1,-1.061034,B
NZL,BOP,TOT,PC_GDP,Q,2020-Q2,-0.133575,B
NZL,BOP,TOT,PC_GDP,Q,2020-Q3,-1.243164,B
NZL,BOP,TOT,PC_GDP,Q,2020-Q4,-2.444964,B
NZL,BOP,TOT,PC_GDP,Q,2021-Q1,-5.92821,B
NZL,BOP,TOT,PC_GDP,Q,2021-Q2,-3.564167,B
NZL,BOP,TOT,PC_GDP,Q,2021-Q3,-5.87274,B
NZL,BOP,TOT,PC_GDP,Q,2021-Q4,-7.237097,B
NZL,BOP,TOT,PC_GDP,Q,2022-Q1,-9.228094,B
NZL,BOP,TOT,PC_GDP,Q,2022-Q2,-9.228634,B
NZL,BOP,TOT,PC_GDP,Q,2022-Q3,-6.866024,B
NZL,BOP,TOT,PC_GDP,Q,2022-Q4,-8.795126,B
NZL,BOP,TOT,PC_GDP,Q,2023-Q1,-7.770554,B
NZL,BOP,TOT,PC_GDP,Q,2023-Q2,-6.529055,
NOR,BOP,TOT,MLN_USD,Q,1981-Q1,425.3171,
NOR,BOP,TOT,MLN_USD,Q,1981-Q2,1121.135,
NOR,BOP,TOT,MLN_USD,Q,1981-Q3,515.293,
NOR,BOP,TOT,MLN_USD,Q,1981-Q4,117.771,
NOR,BOP,TOT,MLN_USD,Q,1982-Q1,289.0753,
NOR,BOP,TOT,MLN_USD,Q,1982-Q2,-35.60078,
NOR,BOP,TOT,MLN_USD,Q,1982-Q3,337.6652,
NOR,BOP,TOT,MLN_USD,Q,1982-Q4,-41.63637,
NOR,BOP,TOT,MLN_USD,Q,1983-Q1,82.64095,
NOR,BOP,TOT,MLN_USD,Q,1983-Q2,532.4794,
NOR,BOP,TOT,MLN_USD,Q,1983-Q3,807.6005,
NOR,BOP,TOT,MLN_USD,Q,1983-Q4,998.432,
NOR,BOP,TOT,MLN_USD,Q,1984-Q1,891.5286,
NOR,BOP,TOT,MLN_USD,Q,1984-Q2,835.2261,
NOR,BOP,TOT,MLN_USD,Q,1984-Q3,747.8384,
NOR,BOP,TOT,MLN_USD,Q,1984-Q4,805.3728,
NOR,BOP,TOT,MLN_USD,Q,1985-Q1,742.8807,
NOR,BOP,TOT,MLN_USD,Q,1985-Q2,879.0651,
NOR,BOP,TOT,MLN_USD,Q,1985-Q3,771.4233,
NOR,BOP,TOT,MLN_USD,Q,1985-Q4,646.5915,
NOR,BOP,TOT,MLN_USD,Q,1986-Q1,-396.5013,
NOR,BOP,TOT,MLN_USD,Q,1986-Q2,-2192.672,
NOR,BOP,TOT,MLN_USD,Q,1986-Q3,-1649.038,
NOR,BOP,TOT,MLN_USD,Q,1986-Q4,-441.4436,
NOR,BOP,TOT,MLN_USD,Q,1987-Q1,-845.1708,
NOR,BOP,TOT,MLN_USD,Q,1987-Q2,-857.7375,
NOR,BOP,TOT,MLN_USD,Q,1987-Q3,-1596.832,
NOR,BOP,TOT,MLN_USD,Q,1987-Q4,-1042.889,
NOR,BOP,TOT,MLN_USD,Q,1988-Q1,-773.6738,
NOR,BOP,TOT,MLN_USD,Q,1988-Q2,-1269.154,
NOR,BOP,TOT,MLN_USD,Q,1988-Q3,-1148.976,
NOR,BOP,TOT,MLN_USD,Q,1988-Q4,-825.0337,
NOR,BOP,TOT,MLN_USD,Q,1989-Q1,180.0748,
NOR,BOP,TOT,MLN_USD,Q,1989-Q2,118.4432,
NOR,BOP,TOT,MLN_USD,Q,1989-Q3,0.8808414,
NOR,BOP,TOT,MLN_USD,Q,1989-Q4,-393.3166,
NOR,BOP,TOT,MLN_USD,Q,1990-Q1,-82.16029,
NOR,BOP,TOT,MLN_USD,Q,1990-Q2,-135.5663,
NOR,BOP,TOT,MLN_USD,Q,1990-Q3,1027.853,
NOR,BOP,TOT,MLN_USD,Q,1990-Q4,2259.14,
NOR,BOP,TOT,MLN_USD,Q,1991-Q1,1181.012,
NOR,BOP,TOT,MLN_USD,Q,1991-Q2,1260.097,
NOR,BOP,TOT,MLN_USD,Q,1991-Q3,1219.855,
NOR,BOP,TOT,MLN_USD,Q,1991-Q4,694.7579,
NOR,BOP,TOT,MLN_USD,Q,1992-Q1,642.5054,
NOR,BOP,TOT,MLN_USD,Q,1992-Q2,980.3821,
NOR,BOP,TOT,MLN_USD,Q,1992-Q3,1697.571,
NOR,BOP,TOT,MLN_USD,Q,1992-Q4,1117.612,
NOR,BOP,TOT,MLN_USD,Q,1993-Q1,631.9769,
NOR,BOP,TOT,MLN_USD,Q,1993-Q2,1791.117,
NOR,BOP,TOT,MLN_USD,Q,1993-Q3,864.0844,
NOR,BOP,TOT,MLN_USD,Q,1993-Q4,262.4515,
NOR,BOP,TOT,MLN_USD,Q,1994-Q1,782.1357,
NOR,BOP,TOT,MLN_USD,Q,1994-Q2,873.9863,
NOR,BOP,TOT,MLN_USD,Q,1994-Q3,864.9193,
NOR,BOP,TOT,MLN_USD,Q,1994-Q4,1300.284,
NOR,BOP,TOT,MLN_USD,Q,1995-Q1,1316.107,
NOR,BOP,TOT,MLN_USD,Q,1995-Q2,1164.827,
NOR,BOP,TOT,MLN_USD,Q,1995-Q3,1537.519,
NOR,BOP,TOT,MLN_USD,Q,1995-Q4,1362.717,
NOR,BOP,TOT,MLN_USD,Q,1996-Q1,2783.281,
NOR,BOP,TOT,MLN_USD,Q,1996-Q2,2616.248,
NOR,BOP,TOT,MLN_USD,Q,1996-Q3,2683.717,
NOR,BOP,TOT,MLN_USD,Q,1996-Q4,2919.073,
NOR,BOP,TOT,MLN_USD,Q,1997-Q1,3537.517,
NOR,BOP,TOT,MLN_USD,Q,1997-Q2,2211.494,
NOR,BOP,TOT,MLN_USD,Q,1997-Q3,2278.702,
NOR,BOP,TOT,MLN_USD,Q,1997-Q4,2028.555,
NOR,BOP,TOT,MLN_USD,Q,1998-Q1,860.6324,
NOR,BOP,TOT,MLN_USD,Q,1998-Q2,403.815,
NOR,BOP,TOT,MLN_USD,Q,1998-Q3,-663.3257,
NOR,BOP,TOT,MLN_USD,Q,1998-Q4,-1056.805,
NOR,BOP,TOT,MLN_USD,Q,1999-Q1,304.4704,
NOR,BOP,TOT,MLN_USD,Q,1999-Q2,1564.448,
NOR,BOP,TOT,MLN_USD,Q,1999-Q3,2775.43,
NOR,BOP,TOT,MLN_USD,Q,1999-Q4,4176.775,
NOR,BOP,TOT,MLN_USD,Q,2000-Q1,5008.945,
NOR,BOP,TOT,MLN_USD,Q,2000-Q2,5066.041,
NOR,BOP,TOT,MLN_USD,Q,2000-Q3,7042.239,
NOR,BOP,TOT,MLN_USD,Q,2000-Q4,7996.996,
NOR,BOP,TOT,MLN_USD,Q,2001-Q1,6802.283,
NOR,BOP,TOT,MLN_USD,Q,2001-Q2,6768.946,
NOR,BOP,TOT,MLN_USD,Q,2001-Q3,7552.298,
NOR,BOP,TOT,MLN_USD,Q,2001-Q4,6515.967,
NOR,BOP,TOT,MLN_USD,Q,2002-Q1,5393.392,
NOR,BOP,TOT,MLN_USD,Q,2002-Q2,6452.601,
NOR,BOP,TOT,MLN_USD,Q,2002-Q3,5950.408,
NOR,BOP,TOT,MLN_USD,Q,2002-Q4,6454.797,
NOR,BOP,TOT,MLN_USD,Q,2003-Q1,6835.613,
NOR,BOP,TOT,MLN_USD,Q,2003-Q2,6944.206,
NOR,BOP,TOT,MLN_USD,Q,2003-Q3,6597.424,
NOR,BOP,TOT,MLN_USD,Q,2003-Q4,7236.676,
NOR,BOP,TOT,MLN_USD,Q,2004-Q1,7275.04,
NOR,BOP,TOT,MLN_USD,Q,2004-Q2,7819.719,
NOR,BOP,TOT,MLN_USD,Q,2004-Q3,8781.713,
NOR,BOP,TOT,MLN_USD,Q,2004-Q4,9016.122,
NOR,BOP,TOT,MLN_USD,Q,2005-Q1,12035.42,
NOR,BOP,TOT,MLN_USD,Q,2005-Q2,10862.95,
NOR,BOP,TOT,MLN_USD,Q,2005-Q3,13056.31,
NOR,BOP,TOT,MLN_USD,Q,2005-Q4,15013.29,
NOR,BOP,TOT,MLN_USD,Q,2006-Q1,12003.83,
NOR,BOP,TOT,MLN_USD,Q,2006-Q2,16118.54,
NOR,BOP,TOT,MLN_USD,Q,2006-Q3,15088.61,
NOR,BOP,TOT,MLN_USD,Q,2006-Q4,13739.18,
NOR,BOP,TOT,MLN_USD,Q,2007-Q1,10155.31,
NOR,BOP,TOT,MLN_USD,Q,2007-Q2,10320.18,
NOR,BOP,TOT,MLN_USD,Q,2007-Q3,14540.92,
NOR,BOP,TOT,MLN_USD,Q,2007-Q4,15694.43,
NOR,BOP,TOT,MLN_USD,Q,2008-Q1,18491.26,
NOR,BOP,TOT,MLN_USD,Q,2008-Q2,22460.7,
NOR,BOP,TOT,MLN_USD,Q,2008-Q3,18137.22,
NOR,BOP,TOT,MLN_USD,Q,2008-Q4,15292.43,
NOR,BOP,TOT,MLN_USD,Q,2009-Q1,6231.44,
NOR,BOP,TOT,MLN_USD,Q,2009-Q2,12089.64,
NOR,BOP,TOT,MLN_USD,Q,2009-Q3,10618.37,
NOR,BOP,TOT,MLN_USD,Q,2009-Q4,14111.76,
NOR,BOP,TOT,MLN_USD,Q,2010-Q1,13134.83,
NOR,BOP,TOT,MLN_USD,Q,2010-Q2,11173.49,
NOR,BOP,TOT,MLN_USD,Q,2010-Q3,9803.14,
NOR,BOP,TOT,MLN_USD,Q,2010-Q4,12919.13,
NOR,BOP,TOT,MLN_USD,Q,2011-Q1,11935.11,
NOR,BOP,TOT,MLN_USD,Q,2011-Q2,17323.53,
NOR,BOP,TOT,MLN_USD,Q,2011-Q3,16894.9,
NOR,BOP,TOT,MLN_USD,Q,2011-Q4,16903.71,
NOR,BOP,TOT,MLN_USD,Q,2012-Q1,19586.15,
NOR,BOP,TOT,MLN_USD,Q,2012-Q2,14463.31,
NOR,BOP,TOT,MLN_USD,Q,2012-Q3,15144.5,
NOR,BOP,TOT,MLN_USD,Q,2012-Q4,15526.53,
NOR,BOP,TOT,MLN_USD,Q,2013-Q1,12867.68,
NOR,BOP,TOT,MLN_USD,Q,2013-Q2,13395.35,
NOR,BOP,TOT,MLN_USD,Q,2013-Q3,12937.91,
NOR,BOP,TOT,MLN_USD,Q,2013-Q4,14719.65,
NOR,BOP,TOT,MLN_USD,Q,2014-Q1,17775.38,
NOR,BOP,TOT,MLN_USD,Q,2014-Q2,13720.81,
NOR,BOP,TOT,MLN_USD,Q,2014-Q3,10796.21,
NOR,BOP,TOT,MLN_USD,Q,2014-Q4,13439.53,
NOR,BOP,TOT,MLN_USD,Q,2015-Q1,8564.131,
NOR,BOP,TOT,MLN_USD,Q,2015-Q2,8946.542,
NOR,BOP,TOT,MLN_USD,Q,2015-Q3,7866.193,
NOR,BOP,TOT,MLN_USD,Q,2015-Q4,5866.374,
NOR,BOP,TOT,MLN_USD,Q,2016-Q1,2914.748,
NOR,BOP,TOT,MLN_USD,Q,2016-Q2,2925.099,
NOR,BOP,TOT,MLN_USD,Q,2016-Q3,2889.702,
NOR,BOP,TOT,MLN_USD,Q,2016-Q4,6155.101,
NOR,BOP,TOT,MLN_USD,Q,2017-Q1,5934.997,
NOR,BOP,TOT,MLN_USD,Q,2017-Q2,6689.143,
NOR,BOP,TOT,MLN_USD,Q,2017-Q3,4934.817,
NOR,BOP,TOT,MLN_USD,Q,2017-Q4,4163.656,
NOR,BOP,TOT,MLN_USD,Q,2018-Q1,7831.82,
NOR,BOP,TOT,MLN_USD,Q,2018-Q2,9095.049,
NOR,BOP,TOT,MLN_USD,Q,2018-Q3,11316.81,
NOR,BOP,TOT,MLN_USD,Q,2018-Q4,6607.124,
NOR,BOP,TOT,MLN_USD,Q,2019-Q1,3892.368,
NOR,BOP,TOT,MLN_USD,Q,2019-Q2,3173.145,
NOR,BOP,TOT,MLN_USD,Q,2019-Q3,1671.63,
NOR,BOP,TOT,MLN_USD,Q,2019-Q4,2582.635,
NOR,BOP,TOT,MLN_USD,Q,2020-Q1,3113.388,
NOR,BOP,TOT,MLN_USD,Q,2020-Q2,-2355.823,
NOR,BOP,TOT,MLN_USD,Q,2020-Q3,1888.569,
NOR,BOP,TOT,MLN_USD,Q,2020-Q4,1629.041,
NOR,BOP,TOT,MLN_USD,Q,2021-Q1,7947.365,
NOR,BOP,TOT,MLN_USD,Q,2021-Q2,11817.7,
NOR,BOP,TOT,MLN_USD,Q,2021-Q3,19243.72,
NOR,BOP,TOT,MLN_USD,Q,2021-Q4,27270.42,
NOR,BOP,TOT,MLN_USD,Q,2022-Q1,38581.96,
NOR,BOP,TOT,MLN_USD,Q,2022-Q2,38886.51,
NOR,BOP,TOT,MLN_USD,Q,2022-Q3,63145.17,
NOR,BOP,TOT,MLN_USD,Q,2022-Q4,34809.5,
NOR,BOP,TOT,MLN_USD,Q,2023-Q1,22294.14,
NOR,BOP,TOT,MLN_USD,Q,2023-Q2,16956.68,
NOR,BOP,TOT,PC_GDP,Q,1981-Q1,2.624536,
NOR,BOP,TOT,PC_GDP,Q,1981-Q2,6.927751,
NOR,BOP,TOT,PC_GDP,Q,1981-Q3,3.373286,
NOR,BOP,TOT,PC_GDP,Q,1981-Q4,0.7326189,
NOR,BOP,TOT,PC_GDP,Q,1982-Q1,1.775662,
NOR,BOP,TOT,PC_GDP,Q,1982-Q2,-0.2173871,
NOR,BOP,TOT,PC_GDP,Q,1982-Q3,2.178138,
NOR,BOP,TOT,PC_GDP,Q,1982-Q4,-0.2829974,
NOR,BOP,TOT,PC_GDP,Q,1983-Q1,0.542352,
NOR,BOP,TOT,PC_GDP,Q,1983-Q2,3.434873,
NOR,BOP,TOT,PC_GDP,Q,1983-Q3,5.245461,
NOR,BOP,TOT,PC_GDP,Q,1983-Q4,6.445173,
NOR,BOP,TOT,PC_GDP,Q,1984-Q1,5.700809,
NOR,BOP,TOT,PC_GDP,Q,1984-Q2,5.163188,
NOR,BOP,TOT,PC_GDP,Q,1984-Q3,4.81601,
NOR,BOP,TOT,PC_GDP,Q,1984-Q4,5.433688,
NOR,BOP,TOT,PC_GDP,Q,1985-Q1,5.154692,
NOR,BOP,TOT,PC_GDP,Q,1985-Q2,5.737007,
NOR,BOP,TOT,PC_GDP,Q,1985-Q3,4.438641,
NOR,BOP,TOT,PC_GDP,Q,1985-Q4,3.43983,
NOR,BOP,TOT,PC_GDP,Q,1986-Q1,-2.014263,
NOR,BOP,TOT,PC_GDP,Q,1986-Q2,-11.52765,
NOR,BOP,TOT,PC_GDP,Q,1986-Q3,-8.370188,
NOR,BOP,TOT,PC_GDP,Q,1986-Q4,-2.173464,
NOR,BOP,TOT,PC_GDP,Q,1987-Q1,-3.896711,
NOR,BOP,TOT,PC_GDP,Q,1987-Q2,-3.613667,
NOR,BOP,TOT,PC_GDP,Q,1987-Q3,-6.722361,
NOR,BOP,TOT,PC_GDP,Q,1987-Q4,-4.136762,
NOR,BOP,TOT,PC_GDP,Q,1988-Q1,-2.956172,
NOR,BOP,TOT,PC_GDP,Q,1988-Q2,-4.796705,
NOR,BOP,TOT,PC_GDP,Q,1988-Q3,-4.74482,
NOR,BOP,TOT,PC_GDP,Q,1988-Q4,-3.277213,
NOR,BOP,TOT,PC_GDP,Q,1989-Q1,0.7020198,
NOR,BOP,TOT,PC_GDP,Q,1989-Q2,0.4662251,
NOR,BOP,TOT,PC_GDP,Q,1989-Q3,0.003476481,
NOR,BOP,TOT,PC_GDP,Q,1989-Q4,-1.496996,
NOR,BOP,TOT,PC_GDP,Q,1990-Q1,-0.2971527,
NOR,BOP,TOT,PC_GDP,Q,1990-Q2,-0.4806857,
NOR,BOP,TOT,PC_GDP,Q,1990-Q3,3.36427,
NOR,BOP,TOT,PC_GDP,Q,1990-Q4,6.676116,
NOR,BOP,TOT,PC_GDP,Q,1991-Q1,3.606859,
NOR,BOP,TOT,PC_GDP,Q,1991-Q2,4.30109,
NOR,BOP,TOT,PC_GDP,Q,1991-Q3,4.201455,
NOR,BOP,TOT,PC_GDP,Q,1991-Q4,2.235053,
NOR,BOP,TOT,PC_GDP,Q,1992-Q1,2.03266,
NOR,BOP,TOT,PC_GDP,Q,1992-Q2,3.059969,
NOR,BOP,TOT,PC_GDP,Q,1992-Q3,4.817398,
NOR,BOP,TOT,PC_GDP,Q,1992-Q4,3.473705,
NOR,BOP,TOT,PC_GDP,Q,1993-Q1,2.123011,
NOR,BOP,TOT,PC_GDP,Q,1993-Q2,5.821279,
NOR,BOP,TOT,PC_GDP,Q,1993-Q3,2.887946,
NOR,BOP,TOT,PC_GDP,Q,1993-Q4,0.8708851,
NOR,BOP,TOT,PC_GDP,Q,1994-Q1,2.674566,
NOR,BOP,TOT,PC_GDP,Q,1994-Q2,2.82594,
NOR,BOP,TOT,PC_GDP,Q,1994-Q3,2.626798,
NOR,BOP,TOT,PC_GDP,Q,1994-Q4,3.783452,
NOR,BOP,TOT,PC_GDP,Q,1995-Q1,3.609711,
NOR,BOP,TOT,PC_GDP,Q,1995-Q2,3.038821,
NOR,BOP,TOT,PC_GDP,Q,1995-Q3,4.017056,
NOR,BOP,TOT,PC_GDP,Q,1995-Q4,3.496324,
NOR,BOP,TOT,PC_GDP,Q,1996-Q1,6.96214,
NOR,BOP,TOT,PC_GDP,Q,1996-Q2,6.660209,
NOR,BOP,TOT,PC_GDP,Q,1996-Q3,6.4553,
NOR,BOP,TOT,PC_GDP,Q,1996-Q4,6.86562,
NOR,BOP,TOT,PC_GDP,Q,1997-Q1,8.475228,
NOR,BOP,TOT,PC_GDP,Q,1997-Q2,5.496183,
NOR,BOP,TOT,PC_GDP,Q,1997-Q3,5.916518,
NOR,BOP,TOT,PC_GDP,Q,1997-Q4,4.938774,
NOR,BOP,TOT,PC_GDP,Q,1998-Q1,2.27295,
NOR,BOP,TOT,PC_GDP,Q,1998-Q2,1.042138,
NOR,BOP,TOT,PC_GDP,Q,1998-Q3,-1.732131,
NOR,BOP,TOT,PC_GDP,Q,1998-Q4,-2.687137,
NOR,BOP,TOT,PC_GDP,Q,1999-Q1,0.7907578,
NOR,BOP,TOT,PC_GDP,Q,1999-Q2,4.009878,
NOR,BOP,TOT,PC_GDP,Q,1999-Q3,6.695675,
NOR,BOP,TOT,PC_GDP,Q,1999-Q4,9.626751,
NOR,BOP,TOT,PC_GDP,Q,2000-Q1,11.41177,
NOR,BOP,TOT,PC_GDP,Q,2000-Q2,12.04515,
NOR,BOP,TOT,PC_GDP,Q,2000-Q3,16.43698,
NOR,BOP,TOT,PC_GDP,Q,2000-Q4,18.67176,
NOR,BOP,TOT,PC_GDP,Q,2001-Q1,15.41721,
NOR,BOP,TOT,PC_GDP,Q,2001-Q2,15.5357,
NOR,BOP,TOT,PC_GDP,Q,2001-Q3,17.36918,
NOR,BOP,TOT,PC_GDP,Q,2001-Q4,15.1065,
NOR,BOP,TOT,PC_GDP,Q,2002-Q1,12.60809,
NOR,BOP,TOT,PC_GDP,Q,2002-Q2,13.41563,
NOR,BOP,TOT,PC_GDP,Q,2002-Q3,11.40664,
NOR,BOP,TOT,PC_GDP,Q,2002-Q4,11.91218,
NOR,BOP,TOT,PC_GDP,Q,2003-Q1,11.95301,
NOR,BOP,TOT,PC_GDP,Q,2003-Q2,12.2417,
NOR,BOP,TOT,PC_GDP,Q,2003-Q3,11.79683,
NOR,BOP,TOT,PC_GDP,Q,2003-Q4,12.11509,
NOR,BOP,TOT,PC_GDP,Q,2004-Q1,11.68205,
NOR,BOP,TOT,PC_GDP,Q,2004-Q2,12.15015,
NOR,BOP,TOT,PC_GDP,Q,2004-Q3,13.34344,
NOR,BOP,TOT,PC_GDP,Q,2004-Q4,12.27495,
NOR,BOP,TOT,PC_GDP,Q,2005-Q1,15.959,
NOR,BOP,TOT,PC_GDP,Q,2005-Q2,14.13051,
NOR,BOP,TOT,PC_GDP,Q,2005-Q3,16.60452,
NOR,BOP,TOT,PC_GDP,Q,2005-Q4,19.00273,
NOR,BOP,TOT,PC_GDP,Q,2006-Q1,14.70954,
NOR,BOP,TOT,PC_GDP,Q,2006-Q2,18.10586,
NOR,BOP,TOT,PC_GDP,Q,2006-Q3,17.04284,
NOR,BOP,TOT,PC_GDP,Q,2006-Q4,15.61888,
NOR,BOP,TOT,PC_GDP,Q,2007-Q1,11.11568,
NOR,BOP,TOT,PC_GDP,Q,2007-Q2,10.69801,
NOR,BOP,TOT,PC_GDP,Q,2007-Q3,14.19834,
NOR,BOP,TOT,PC_GDP,Q,2007-Q4,13.72637,
NOR,BOP,TOT,PC_GDP,Q,2008-Q1,15.37421,
NOR,BOP,TOT,PC_GDP,Q,2008-Q2,17.29904,
NOR,BOP,TOT,PC_GDP,Q,2008-Q3,14.49781,
NOR,BOP,TOT,PC_GDP,Q,2008-Q4,16.03436,
NOR,BOP,TOT,PC_GDP,Q,2009-Q1,7.174129,
NOR,BOP,TOT,PC_GDP,Q,2009-Q2,12.92535,
NOR,BOP,TOT,PC_GDP,Q,2009-Q3,10.51585,
NOR,BOP,TOT,PC_GDP,Q,2009-Q4,12.9704,
NOR,BOP,TOT,PC_GDP,Q,2010-Q1,11.96493,
NOR,BOP,TOT,PC_GDP,Q,2010-Q2,10.80018,
NOR,BOP,TOT,PC_GDP,Q,2010-Q3,9.357133,
NOR,BOP,TOT,PC_GDP,Q,2010-Q4,11.37436,
NOR,BOP,TOT,PC_GDP,Q,2011-Q1,9.992516,
NOR,BOP,TOT,PC_GDP,Q,2011-Q2,13.48352,
NOR,BOP,TOT,PC_GDP,Q,2011-Q3,13.11833,
NOR,BOP,TOT,PC_GDP,Q,2011-Q4,13.52861,
NOR,BOP,TOT,PC_GDP,Q,2012-Q1,15.04641,
NOR,BOP,TOT,PC_GDP,Q,2012-Q2,11.40868,
NOR,BOP,TOT,PC_GDP,Q,2012-Q3,12.12612,
NOR,BOP,TOT,PC_GDP,Q,2012-Q4,11.82327,
NOR,BOP,TOT,PC_GDP,Q,2013-Q1,9.549734,
NOR,BOP,TOT,PC_GDP,Q,2013-Q2,10.24355,
NOR,BOP,TOT,PC_GDP,Q,2013-Q3,9.906711,
NOR,BOP,TOT,PC_GDP,Q,2013-Q4,11.32614,
NOR,BOP,TOT,PC_GDP,Q,2014-Q1,13.78747,
NOR,BOP,TOT,PC_GDP,Q,2014-Q2,10.34869,
NOR,BOP,TOT,PC_GDP,Q,2014-Q3,8.500258,
NOR,BOP,TOT,PC_GDP,Q,2014-Q4,11.71866,
NOR,BOP,TOT,PC_GDP,Q,2015-Q1,8.514844,
NOR,BOP,TOT,PC_GDP,Q,2015-Q2,8.778968,
NOR,BOP,TOT,PC_GDP,Q,2015-Q3,8.168287,
NOR,BOP,TOT,PC_GDP,Q,2015-Q4,6.510591,
NOR,BOP,TOT,PC_GDP,Q,2016-Q1,3.293669,
NOR,BOP,TOT,PC_GDP,Q,2016-Q2,3.112733,
